word,domain,intl,variant,final_policy,form,phonemes,syl_before,syl_after,syl_inflation,len_before,len_after,len_inflation,n_epenthesis,n_deleted,n_lossy_segment,n_attested,attested_langs,sim_attested,sim_attested_min,sim_restrictive,sim_permissive,sim_attested_learned,sim_ceiling,sim_attested_pairwise,why,intl_note,retention
machine,technology,machina,V4,delete,makina,makina,3,3,1.0,6,6,1.0,0,0,1,5,sw|id|tr|ru|es,0.9109,0.7328,0.9109,0.9109,0.8095,0.797,0.8695,"ch: Greek /k/ or French /sh/? the ch ambiguity, priced",Latin machina; tr makine,1.1429
machine,technology,machina,V4,epenthesize,makina,makina,3,3,1.0,6,6,1.0,0,0,1,5,sw|id|tr|ru|es,0.9109,0.7328,0.9109,0.9109,0.8095,0.797,0.8695,"ch: Greek /k/ or French /sh/? the ch ambiguity, priced",Latin machina; tr makine,1.1429
machine,technology,machina,V5,delete,makina,makina,3,3,1.0,6,6,1.0,0,0,1,5,sw|id|tr|ru|es,0.9109,0.7328,0.9109,0.9109,0.8095,0.797,0.8695,"ch: Greek /k/ or French /sh/? the ch ambiguity, priced",Latin machina; tr makine,1.1429
machine,technology,machina,V5,epenthesize,makina,makina,3,3,1.0,6,6,1.0,0,0,1,5,sw|id|tr|ru|es,0.9109,0.7328,0.9109,0.9109,0.8095,0.797,0.8695,"ch: Greek /k/ or French /sh/? the ch ambiguity, priced",Latin machina; tr makine,1.1429
machine,technology,machina,V3C,delete,makina,makina,3,3,1.0,6,6,1.0,0,0,1,5,sw|id|tr|ru|es,0.9109,0.7328,0.9109,0.9109,0.8095,0.797,0.8695,"ch: Greek /k/ or French /sh/? the ch ambiguity, priced",Latin machina; tr makine,1.1429
machine,technology,machina,V3C,epenthesize,makina,makina,3,3,1.0,6,6,1.0,0,0,1,5,sw|id|tr|ru|es,0.9109,0.7328,0.9109,0.9109,0.8095,0.797,0.8695,"ch: Greek /k/ or French /sh/? the ch ambiguity, priced",Latin machina; tr makine,1.1429
motor,technology,motor,V1,delete,moto,motor,2,2,1.0,5,4,0.8,0,1,0,0,,,,,,,,,"final /r/, otherwise CV throughout - isolates the liquid-coda decision",,
motor,technology,motor,V1,epenthesize,motori,motor,2,3,1.5,5,6,1.2,1,0,0,0,,,,,,,,,"final /r/, otherwise CV throughout - isolates the liquid-coda decision",,
motor,technology,motor,V2,delete,moto,motor,2,2,1.0,5,4,0.8,0,1,0,0,,,,,,,,,"final /r/, otherwise CV throughout - isolates the liquid-coda decision",,
motor,technology,motor,V2,epenthesize,motori,motor,2,3,1.5,5,6,1.2,1,0,0,0,,,,,,,,,"final /r/, otherwise CV throughout - isolates the liquid-coda decision",,
motor,technology,motor,V3,delete,moto,motor,2,2,1.0,5,4,0.8,0,1,0,0,,,,,,,,,"final /r/, otherwise CV throughout - isolates the liquid-coda decision",,
motor,technology,motor,V3,epenthesize,motori,motor,2,3,1.5,5,6,1.2,1,0,0,0,,,,,,,,,"final /r/, otherwise CV throughout - isolates the liquid-coda decision",,
motor,technology,motor,V4,delete,motor,motor,2,2,1.0,5,5,1.0,0,0,0,0,,,,,,,,,"final /r/, otherwise CV throughout - isolates the liquid-coda decision",,
motor,technology,motor,V4,epenthesize,motor,motor,2,2,1.0,5,5,1.0,0,0,0,0,,,,,,,,,"final /r/, otherwise CV throughout - isolates the liquid-coda decision",,
motor,technology,motor,V5,delete,motor,motor,2,2,1.0,5,5,1.0,0,0,0,0,,,,,,,,,"final /r/, otherwise CV throughout - isolates the liquid-coda decision",,
motor,technology,motor,V5,epenthesize,motor,motor,2,2,1.0,5,5,1.0,0,0,0,0,,,,,,,,,"final /r/, otherwise CV throughout - isolates the liquid-coda decision",,
motor,technology,motor,V3C,delete,moto,motor,2,2,1.0,5,4,0.8,0,1,0,0,,,,,,,,,"final /r/, otherwise CV throughout - isolates the liquid-coda decision",,
motor,technology,motor,V3C,epenthesize,motori,motor,2,3,1.5,5,6,1.2,1,0,0,0,,,,,,,,,"final /r/, otherwise CV throughout - isolates the liquid-coda decision",,
film,technology,film,V1,delete,fi,film,1,1,1.0,4,2,0.5,0,2,0,8,sw|id|tr|ru|es|ha|hu|cs,0.4661,0.2284,0.5,0.4547,0.3369,0.8541,0.7348,final /lm/ CLUSTER coda - illegal under every variant including V5,,0.5457
film,technology,film,V1,epenthesize,filimu,film,1,3,3.0,4,6,1.5,2,0,0,8,sw|id|tr|ru|es|ha|hu|cs,0.6796,0.5,0.7328,0.6619,0.6803,0.8541,0.7348,final /lm/ CLUSTER coda - illegal under every variant including V5,,0.7957
film,technology,film,V2,delete,filin,film,1,2,2.0,4,5,1.25,1,0,0,8,sw|id|tr|ru|es|ha|hu|cs,0.7184,0.5603,0.671,0.7342,0.632,0.8541,0.7348,final /lm/ CLUSTER coda - illegal under every variant including V5,,0.8411
film,technology,film,V2,epenthesize,filin,film,1,2,2.0,4,5,1.25,1,0,0,8,sw|id|tr|ru|es|ha|hu|cs,0.7184,0.5603,0.671,0.7342,0.632,0.8541,0.7348,final /lm/ CLUSTER coda - illegal under every variant including V5,,0.8411
film,technology,film,V3,delete,filim,film,1,2,2.0,4,5,1.25,1,0,0,8,sw|id|tr|ru|es|ha|hu|cs,0.7425,0.5409,0.6994,0.7568,0.7409,0.8541,0.7348,final /lm/ CLUSTER coda - illegal under every variant including V5,,0.8693
film,technology,film,V3,epenthesize,filim,film,1,2,2.0,4,5,1.25,1,0,0,8,sw|id|tr|ru|es|ha|hu|cs,0.7425,0.5409,0.6994,0.7568,0.7409,0.8541,0.7348,final /lm/ CLUSTER coda - illegal under every variant including V5,,0.8693
film,technology,film,V4,delete,filim,film,1,2,2.0,4,5,1.25,1,0,0,8,sw|id|tr|ru|es|ha|hu|cs,0.7425,0.5409,0.6994,0.7568,0.7409,0.8541,0.7348,final /lm/ CLUSTER coda - illegal under every variant including V5,,0.8693
film,technology,film,V4,epenthesize,filmu,film,1,2,2.0,4,5,1.25,1,0,0,8,sw|id|tr|ru|es|ha|hu|cs,0.7433,0.5129,0.7167,0.7522,0.7427,0.8541,0.7348,final /lm/ CLUSTER coda - illegal under every variant including V5,,0.8703
film,technology,film,V5,delete,filim,film,1,2,2.0,4,5,1.25,1,0,0,8,sw|id|tr|ru|es|ha|hu|cs,0.7425,0.5409,0.6994,0.7568,0.7409,0.8541,0.7348,final /lm/ CLUSTER coda - illegal under every variant including V5,,0.8693
film,technology,film,V5,epenthesize,filmu,film,1,2,2.0,4,5,1.25,1,0,0,8,sw|id|tr|ru|es|ha|hu|cs,0.7433,0.5129,0.7167,0.7522,0.7427,0.8541,0.7348,final /lm/ CLUSTER coda - illegal under every variant including V5,,0.8703
film,technology,film,V3C,delete,filim,film,1,2,2.0,4,5,1.25,1,0,0,8,sw|id|tr|ru|es|ha|hu|cs,0.7425,0.5409,0.6994,0.7568,0.7409,0.8541,0.7348,final /lm/ CLUSTER coda - illegal under every variant including V5,,0.8693
film,technology,film,V3C,epenthesize,filim,film,1,2,2.0,4,5,1.25,1,0,0,8,sw|id|tr|ru|es|ha|hu|cs,0.7425,0.5409,0.6994,0.7568,0.7409,0.8541,0.7348,final /lm/ CLUSTER coda - illegal under every variant including V5,,0.8693
robot,technology,robot,V1,delete,robo,robot,2,2,1.0,5,4,0.8,0,1,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.7513,0.5714,0.7109,0.7714,0.67,0.9398,0.894,Czech-origin internationalism; final /t/ - a non-nasal stop coda,,0.7994
robot,technology,robot,V1,epenthesize,roboti,robot,2,3,1.5,5,6,1.2,1,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.853,0.7644,0.8894,0.8349,0.8583,0.9398,0.894,Czech-origin internationalism; final /t/ - a non-nasal stop coda,,0.9076
robot,technology,robot,V2,delete,robo,robot,2,2,1.0,5,4,0.8,0,1,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.7513,0.5714,0.7109,0.7714,0.67,0.9398,0.894,Czech-origin internationalism; final /t/ - a non-nasal stop coda,,0.7994
robot,technology,robot,V2,epenthesize,roboti,robot,2,3,1.5,5,6,1.2,1,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.853,0.7644,0.8894,0.8349,0.8583,0.9398,0.894,Czech-origin internationalism; final /t/ - a non-nasal stop coda,,0.9076
robot,technology,robot,V3,delete,robo,robot,2,2,1.0,5,4,0.8,0,1,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.7513,0.5714,0.7109,0.7714,0.67,0.9398,0.894,Czech-origin internationalism; final /t/ - a non-nasal stop coda,,0.7994
robot,technology,robot,V3,epenthesize,roboti,robot,2,3,1.5,5,6,1.2,1,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.853,0.7644,0.8894,0.8349,0.8583,0.9398,0.894,Czech-origin internationalism; final /t/ - a non-nasal stop coda,,0.9076
robot,technology,robot,V4,delete,robo,robot,2,2,1.0,5,4,0.8,0,1,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.7513,0.5714,0.7109,0.7714,0.67,0.9398,0.894,Czech-origin internationalism; final /t/ - a non-nasal stop coda,,0.7994
robot,technology,robot,V4,epenthesize,roboti,robot,2,3,1.5,5,6,1.2,1,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.853,0.7644,0.8894,0.8349,0.8583,0.9398,0.894,Czech-origin internationalism; final /t/ - a non-nasal stop coda,,0.9076
robot,technology,robot,V5,delete,robot,robot,2,2,1.0,5,5,1.0,0,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.9398,0.7143,0.8943,0.9626,0.9266,0.9398,0.894,Czech-origin internationalism; final /t/ - a non-nasal stop coda,,1.0
robot,technology,robot,V5,epenthesize,robot,robot,2,2,1.0,5,5,1.0,0,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.9398,0.7143,0.8943,0.9626,0.9266,0.9398,0.894,Czech-origin internationalism; final /t/ - a non-nasal stop coda,,1.0
robot,technology,robot,V3C,delete,robo,robot,2,2,1.0,5,4,0.8,0,1,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.7513,0.5714,0.7109,0.7714,0.67,0.9398,0.894,Czech-origin internationalism; final /t/ - a non-nasal stop coda,,0.7994
robot,technology,robot,V3C,epenthesize,roboti,robot,2,3,1.5,5,6,1.2,1,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.853,0.7644,0.8894,0.8349,0.8583,0.9398,0.894,Czech-origin internationalism; final /t/ - a non-nasal stop coda,,0.9076
democracy,institutions,democratia,V1,delete,demokiratia,demokratia,5,6,1.2,10,11,1.1,1,0,1,9,sw|id|tr|ru|es|fi|ha|hu|cs,0.8406,0.8025,0.8578,0.8356,0.8231,0.9119,0.86,the -cy/-tia ending family; c->k then c->s in one word,shared shape demokrat-,0.9218
democracy,institutions,democratia,V1,epenthesize,demokiratia,demokratia,5,6,1.2,10,11,1.1,1,0,1,9,sw|id|tr|ru|es|fi|ha|hu|cs,0.8406,0.8025,0.8578,0.8356,0.8231,0.9119,0.86,the -cy/-tia ending family; c->k then c->s in one word,shared shape demokrat-,0.9218
democracy,institutions,democratia,V2,delete,demokiratia,demokratia,5,6,1.2,10,11,1.1,1,0,1,9,sw|id|tr|ru|es|fi|ha|hu|cs,0.8406,0.8025,0.8578,0.8356,0.8231,0.9119,0.86,the -cy/-tia ending family; c->k then c->s in one word,shared shape demokrat-,0.9218
democracy,institutions,democratia,V2,epenthesize,demokiratia,demokratia,5,6,1.2,10,11,1.1,1,0,1,9,sw|id|tr|ru|es|fi|ha|hu|cs,0.8406,0.8025,0.8578,0.8356,0.8231,0.9119,0.86,the -cy/-tia ending family; c->k then c->s in one word,shared shape demokrat-,0.9218
democracy,institutions,democratia,V3,delete,demokiratia,demokratia,5,6,1.2,10,11,1.1,1,0,1,9,sw|id|tr|ru|es|fi|ha|hu|cs,0.8406,0.8025,0.8578,0.8356,0.8231,0.9119,0.86,the -cy/-tia ending family; c->k then c->s in one word,shared shape demokrat-,0.9218
democracy,institutions,democratia,V3,epenthesize,demokiratia,demokratia,5,6,1.2,10,11,1.1,1,0,1,9,sw|id|tr|ru|es|fi|ha|hu|cs,0.8406,0.8025,0.8578,0.8356,0.8231,0.9119,0.86,the -cy/-tia ending family; c->k then c->s in one word,shared shape demokrat-,0.9218
democracy,institutions,democratia,V4,delete,demokiratia,demokratia,5,6,1.2,10,11,1.1,1,0,1,9,sw|id|tr|ru|es|fi|ha|hu|cs,0.8406,0.8025,0.8578,0.8356,0.8231,0.9119,0.86,the -cy/-tia ending family; c->k then c->s in one word,shared shape demokrat-,0.9218
democracy,institutions,democratia,V4,epenthesize,demokiratia,demokratia,5,6,1.2,10,11,1.1,1,0,1,9,sw|id|tr|ru|es|fi|ha|hu|cs,0.8406,0.8025,0.8578,0.8356,0.8231,0.9119,0.86,the -cy/-tia ending family; c->k then c->s in one word,shared shape demokrat-,0.9218
democracy,institutions,democratia,V5,delete,demokratia,demokratia,5,5,1.0,10,10,1.0,0,0,1,9,sw|id|tr|ru|es|fi|ha|hu|cs,0.9119,0.7613,0.872,0.9233,0.8833,0.9119,0.86,the -cy/-tia ending family; c->k then c->s in one word,shared shape demokrat-,1.0
democracy,institutions,democratia,V5,epenthesize,demokratia,demokratia,5,5,1.0,10,10,1.0,0,0,1,9,sw|id|tr|ru|es|fi|ha|hu|cs,0.9119,0.7613,0.872,0.9233,0.8833,0.9119,0.86,the -cy/-tia ending family; c->k then c->s in one word,shared shape demokrat-,1.0
democracy,institutions,democratia,V3C,delete,demokratia,demokratia,5,5,1.0,10,10,1.0,0,0,1,9,sw|id|tr|ru|es|fi|ha|hu|cs,0.9119,0.7613,0.872,0.9233,0.8833,0.9119,0.86,the -cy/-tia ending family; c->k then c->s in one word,shared shape demokrat-,1.0
democracy,institutions,democratia,V3C,epenthesize,demokratia,demokratia,5,5,1.0,10,10,1.0,0,0,1,9,sw|id|tr|ru|es|fi|ha|hu|cs,0.9119,0.7613,0.872,0.9233,0.8833,0.9119,0.86,the -cy/-tia ending family; c->k then c->s in one word,shared shape demokrat-,1.0
police,institutions,policia,V1,delete,polisia,polisia,4,4,1.0,7,7,1.0,0,0,1,8,hi|sw|id|tr|ru|es|fi|cs,0.8091,0.6946,0.8571,0.8023,0.7989,0.8091,0.7599,c->s before i; one of the most widely borrowed institutional words,shared shape polis/polisi/policia,1.0
police,institutions,policia,V1,epenthesize,polisia,polisia,4,4,1.0,7,7,1.0,0,0,1,8,hi|sw|id|tr|ru|es|fi|cs,0.8091,0.6946,0.8571,0.8023,0.7989,0.8091,0.7599,c->s before i; one of the most widely borrowed institutional words,shared shape polis/polisi/policia,1.0
police,institutions,policia,V2,delete,polisia,polisia,4,4,1.0,7,7,1.0,0,0,1,8,hi|sw|id|tr|ru|es|fi|cs,0.8091,0.6946,0.8571,0.8023,0.7989,0.8091,0.7599,c->s before i; one of the most widely borrowed institutional words,shared shape polis/polisi/policia,1.0
police,institutions,policia,V2,epenthesize,polisia,polisia,4,4,1.0,7,7,1.0,0,0,1,8,hi|sw|id|tr|ru|es|fi|cs,0.8091,0.6946,0.8571,0.8023,0.7989,0.8091,0.7599,c->s before i; one of the most widely borrowed institutional words,shared shape polis/polisi/policia,1.0
police,institutions,policia,V3,delete,polisia,polisia,4,4,1.0,7,7,1.0,0,0,1,8,hi|sw|id|tr|ru|es|fi|cs,0.8091,0.6946,0.8571,0.8023,0.7989,0.8091,0.7599,c->s before i; one of the most widely borrowed institutional words,shared shape polis/polisi/policia,1.0
police,institutions,policia,V3,epenthesize,polisia,polisia,4,4,1.0,7,7,1.0,0,0,1,8,hi|sw|id|tr|ru|es|fi|cs,0.8091,0.6946,0.8571,0.8023,0.7989,0.8091,0.7599,c->s before i; one of the most widely borrowed institutional words,shared shape polis/polisi/policia,1.0
police,institutions,policia,V4,delete,polisia,polisia,4,4,1.0,7,7,1.0,0,0,1,8,hi|sw|id|tr|ru|es|fi|cs,0.8091,0.6946,0.8571,0.8023,0.7989,0.8091,0.7599,c->s before i; one of the most widely borrowed institutional words,shared shape polis/polisi/policia,1.0
police,institutions,policia,V4,epenthesize,polisia,polisia,4,4,1.0,7,7,1.0,0,0,1,8,hi|sw|id|tr|ru|es|fi|cs,0.8091,0.6946,0.8571,0.8023,0.7989,0.8091,0.7599,c->s before i; one of the most widely borrowed institutional words,shared shape polis/polisi/policia,1.0
police,institutions,policia,V5,delete,polisia,polisia,4,4,1.0,7,7,1.0,0,0,1,8,hi|sw|id|tr|ru|es|fi|cs,0.8091,0.6946,0.8571,0.8023,0.7989,0.8091,0.7599,c->s before i; one of the most widely borrowed institutional words,shared shape polis/polisi/policia,1.0
police,institutions,policia,V5,epenthesize,polisia,polisia,4,4,1.0,7,7,1.0,0,0,1,8,hi|sw|id|tr|ru|es|fi|cs,0.8091,0.6946,0.8571,0.8023,0.7989,0.8091,0.7599,c->s before i; one of the most widely borrowed institutional words,shared shape polis/polisi/policia,1.0
police,institutions,policia,V3C,delete,polisia,polisia,4,4,1.0,7,7,1.0,0,0,1,8,hi|sw|id|tr|ru|es|fi|cs,0.8091,0.6946,0.8571,0.8023,0.7989,0.8091,0.7599,c->s before i; one of the most widely borrowed institutional words,shared shape polis/polisi/policia,1.0
police,institutions,policia,V3C,epenthesize,polisia,polisia,4,4,1.0,7,7,1.0,0,0,1,8,hi|sw|id|tr|ru|es|fi|cs,0.8091,0.6946,0.8571,0.8023,0.7989,0.8091,0.7599,c->s before i; one of the most widely borrowed institutional words,shared shape polis/polisi/policia,1.0
university,institutions,universitat,V1,delete,uniferisita,unifersitat,5,6,1.2,11,11,1.0,1,1,1,5,id|tr|ru|es|cs,0.8408,0.7962,,0.8408,0.7797,0.9492,0.9227,/v/ in a long word; the -itas/-ity ending family,Latin universitas,0.8858
university,institutions,universitat,V1,epenthesize,uniferisitati,unifersitat,5,7,1.4,11,13,1.1818,2,0,1,5,id|tr|ru|es|cs,0.8016,0.756,,0.8016,0.7706,0.9492,0.9227,/v/ in a long word; the -itas/-ity ending family,Latin universitas,0.8445
university,institutions,universitat,V2,delete,uniferisita,unifersitat,5,6,1.2,11,11,1.0,1,1,1,5,id|tr|ru|es|cs,0.8408,0.7962,,0.8408,0.7797,0.9492,0.9227,/v/ in a long word; the -itas/-ity ending family,Latin universitas,0.8858
university,institutions,universitat,V2,epenthesize,uniferisitati,unifersitat,5,7,1.4,11,13,1.1818,2,0,1,5,id|tr|ru|es|cs,0.8016,0.756,,0.8016,0.7706,0.9492,0.9227,/v/ in a long word; the -itas/-ity ending family,Latin universitas,0.8445
university,institutions,universitat,V3,delete,uniferisita,unifersitat,5,6,1.2,11,11,1.0,1,1,1,5,id|tr|ru|es|cs,0.8408,0.7962,,0.8408,0.7797,0.9492,0.9227,/v/ in a long word; the -itas/-ity ending family,Latin universitas,0.8858
university,institutions,universitat,V3,epenthesize,uniferisitati,unifersitat,5,7,1.4,11,13,1.1818,2,0,1,5,id|tr|ru|es|cs,0.8016,0.756,,0.8016,0.7706,0.9492,0.9227,/v/ in a long word; the -itas/-ity ending family,Latin universitas,0.8445
university,institutions,universitat,V4,delete,unifersita,unifersitat,5,5,1.0,11,10,0.9091,0,1,1,5,id|tr|ru|es|cs,0.9311,0.8871,,0.9311,0.8441,0.9492,0.9227,/v/ in a long word; the -itas/-ity ending family,Latin universitas,0.9809
university,institutions,universitat,V4,epenthesize,unifersitati,unifersitat,5,6,1.2,11,12,1.0909,1,0,1,5,id|tr|ru|es|cs,0.8684,0.819,,0.8684,0.8212,0.9492,0.9227,/v/ in a long word; the -itas/-ity ending family,Latin universitas,0.9149
university,institutions,universitat,V5,delete,unifersitat,unifersitat,5,5,1.0,11,11,1.0,0,0,1,5,id|tr|ru|es|cs,0.9461,0.8871,,0.9461,0.8683,0.9492,0.9227,/v/ in a long word; the -itas/-ity ending family,Latin universitas,0.9967
university,institutions,universitat,V5,epenthesize,unifersitat,unifersitat,5,5,1.0,11,11,1.0,0,0,1,5,id|tr|ru|es|cs,0.9461,0.8871,,0.9461,0.8683,0.9492,0.9227,/v/ in a long word; the -itas/-ity ending family,Latin universitas,0.9967
university,institutions,universitat,V3C,delete,uniferisita,unifersitat,5,6,1.2,11,11,1.0,1,1,1,5,id|tr|ru|es|cs,0.8408,0.7962,,0.8408,0.7797,0.9492,0.9227,/v/ in a long word; the -itas/-ity ending family,Latin universitas,0.8858
university,institutions,universitat,V3C,epenthesize,uniferisitati,unifersitat,5,7,1.4,11,13,1.1818,2,0,1,5,id|tr|ru|es|cs,0.8016,0.756,,0.8016,0.7706,0.9492,0.9227,/v/ in a long word; the -itas/-ity ending family,Latin universitas,0.8445
president,institutions,president,V1,delete,pureside,president,3,4,1.3333,9,8,0.8889,1,2,0,6,ja|ko|ru|es|fi|cs,0.6544,0.6207,0.6451,0.659,0.5419,0.8636,0.8189,"/pr/ onset, /nt/ pre-final cluster, final /t/",,0.7578
president,institutions,president,V1,epenthesize,puresideniti,president,3,6,2.0,9,12,1.3333,3,0,0,6,ja|ko|ru|es|fi|cs,0.7893,0.7471,0.7989,0.7845,0.7609,0.8636,0.8189,"/pr/ onset, /nt/ pre-final cluster, final /t/",,0.914
president,institutions,president,V2,delete,puresiden,president,3,4,1.3333,9,9,1.0,1,1,0,6,ja|ko|ru|es|fi|cs,0.7235,0.6364,0.7284,0.7211,0.671,0.8636,0.8189,"/pr/ onset, /nt/ pre-final cluster, final /t/",,0.8378
president,institutions,president,V2,epenthesize,puresidenti,president,3,5,1.6667,9,11,1.2222,2,0,0,6,ja|ko|ru|es|fi|cs,0.8526,0.815,0.8822,0.8378,0.8202,0.8636,0.8189,"/pr/ onset, /nt/ pre-final cluster, final /t/",,0.9873
president,institutions,president,V3,delete,puresiden,president,3,4,1.3333,9,9,1.0,1,1,0,6,ja|ko|ru|es|fi|cs,0.7235,0.6364,0.7284,0.7211,0.671,0.8636,0.8189,"/pr/ onset, /nt/ pre-final cluster, final /t/",,0.8378
president,institutions,president,V3,epenthesize,puresidenti,president,3,5,1.6667,9,11,1.2222,2,0,0,6,ja|ko|ru|es|fi|cs,0.8526,0.815,0.8822,0.8378,0.8202,0.8636,0.8189,"/pr/ onset, /nt/ pre-final cluster, final /t/",,0.9873
president,institutions,president,V4,delete,puresiden,president,3,4,1.3333,9,9,1.0,1,1,0,6,ja|ko|ru|es|fi|cs,0.7235,0.6364,0.7284,0.7211,0.671,0.8636,0.8189,"/pr/ onset, /nt/ pre-final cluster, final /t/",,0.8378
president,institutions,president,V4,epenthesize,puresidenti,president,3,5,1.6667,9,11,1.2222,2,0,0,6,ja|ko|ru|es|fi|cs,0.8526,0.815,0.8822,0.8378,0.8202,0.8636,0.8189,"/pr/ onset, /nt/ pre-final cluster, final /t/",,0.9873
president,institutions,president,V5,delete,puresidenit,president,3,5,1.6667,9,11,1.2222,2,0,0,6,ja|ko|ru|es|fi|cs,0.7538,0.7085,0.7284,0.7665,0.74,0.8636,0.8189,"/pr/ onset, /nt/ pre-final cluster, final /t/",,0.8729
president,institutions,president,V5,epenthesize,puresidenti,president,3,5,1.6667,9,11,1.2222,2,0,0,6,ja|ko|ru|es|fi|cs,0.8526,0.815,0.8822,0.8378,0.8202,0.8636,0.8189,"/pr/ onset, /nt/ pre-final cluster, final /t/",,0.9873
president,institutions,president,V3C,delete,presiden,president,3,3,1.0,9,8,0.8889,0,1,0,6,ja|ko|ru|es|fi|cs,0.767,0.6494,0.6523,0.8243,0.7084,0.8636,0.8189,"/pr/ onset, /nt/ pre-final cluster, final /t/",,0.8881
president,institutions,president,V3C,epenthesize,presidenti,president,3,4,1.3333,9,10,1.1111,1,0,0,6,ja|ko|ru|es|fi|cs,0.8846,0.8046,0.806,0.9238,0.8504,0.8636,0.8189,"/pr/ onset, /nt/ pre-final cluster, final /t/",,1.0243
hospital,institutions,hospital,V1,delete,hosipita,hospital,3,4,1.3333,8,8,1.0,1,1,0,3,sw|es|ha,0.7403,0.625,0.7979,0.625,0.6298,0.7805,0.6996,"/sp/ medial cluster, final /l/ - the other V4 test",,0.9485
hospital,institutions,hospital,V1,epenthesize,hosipitali,hospital,3,5,1.6667,8,10,1.25,2,0,0,3,sw|es|ha,0.7609,0.6828,0.7914,0.7,0.7466,0.7805,0.6996,"/sp/ medial cluster, final /l/ - the other V4 test",,0.9749
hospital,institutions,hospital,V2,delete,hosipita,hospital,3,4,1.3333,8,8,1.0,1,1,0,3,sw|es|ha,0.7403,0.625,0.7979,0.625,0.6298,0.7805,0.6996,"/sp/ medial cluster, final /l/ - the other V4 test",,0.9485
hospital,institutions,hospital,V2,epenthesize,hosipitali,hospital,3,5,1.6667,8,10,1.25,2,0,0,3,sw|es|ha,0.7609,0.6828,0.7914,0.7,0.7466,0.7805,0.6996,"/sp/ medial cluster, final /l/ - the other V4 test",,0.9749
hospital,institutions,hospital,V3,delete,hosipita,hospital,3,4,1.3333,8,8,1.0,1,1,0,3,sw|es|ha,0.7403,0.625,0.7979,0.625,0.6298,0.7805,0.6996,"/sp/ medial cluster, final /l/ - the other V4 test",,0.9485
hospital,institutions,hospital,V3,epenthesize,hosipitali,hospital,3,5,1.6667,8,10,1.25,2,0,0,3,sw|es|ha,0.7609,0.6828,0.7914,0.7,0.7466,0.7805,0.6996,"/sp/ medial cluster, final /l/ - the other V4 test",,0.9749
hospital,institutions,hospital,V4,delete,hosipital,hospital,3,4,1.3333,8,9,1.125,1,0,0,3,sw|es|ha,0.7637,0.7356,0.7567,0.7778,0.7218,0.7805,0.6996,"/sp/ medial cluster, final /l/ - the other V4 test",,0.9785
hospital,institutions,hospital,V4,epenthesize,hosipital,hospital,3,4,1.3333,8,9,1.125,1,0,0,3,sw|es|ha,0.7637,0.7356,0.7567,0.7778,0.7218,0.7805,0.6996,"/sp/ medial cluster, final /l/ - the other V4 test",,0.9785
hospital,institutions,hospital,V5,delete,hospital,hospital,3,3,1.0,8,8,1.0,0,0,0,3,sw|es|ha,0.7805,0.5776,0.7332,0.875,0.7253,0.7805,0.6996,"/sp/ medial cluster, final /l/ - the other V4 test",,1.0
hospital,institutions,hospital,V5,epenthesize,hospital,hospital,3,3,1.0,8,8,1.0,0,0,0,3,sw|es|ha,0.7805,0.5776,0.7332,0.875,0.7253,0.7805,0.6996,"/sp/ medial cluster, final /l/ - the other V4 test",,1.0
hospital,institutions,hospital,V3C,delete,hosipita,hospital,3,4,1.3333,8,8,1.0,1,1,0,3,sw|es|ha,0.7403,0.625,0.7979,0.625,0.6298,0.7805,0.6996,"/sp/ medial cluster, final /l/ - the other V4 test",,0.9485
hospital,institutions,hospital,V3C,epenthesize,hosipitali,hospital,3,5,1.6667,8,10,1.25,2,0,0,3,sw|es|ha,0.7609,0.6828,0.7914,0.7,0.7466,0.7805,0.6996,"/sp/ medial cluster, final /l/ - the other V4 test",,0.9749
bank,institutions,bank,V1,delete,ba,bank,1,1,1.0,4,2,0.5,0,2,0,12,hi|sw|id|tr|ru|es|fi|ha|ta|is|hu|cs,0.4185,0.3276,0.3793,0.4316,0.2708,0.8414,0.8414,"final /nk/ cluster coda: legal nasal + illegal stop, the cleanest deletion test",,0.4974
bank,institutions,bank,V1,epenthesize,baniki,bank,1,3,3.0,4,6,1.5,2,0,0,12,hi|sw|id|tr|ru|es|fi|ha|ta|is|hu|cs,0.7562,0.6379,0.7998,0.7417,0.7406,0.8414,0.8414,"final /nk/ cluster coda: legal nasal + illegal stop, the cleanest deletion test",,0.8987
